Blockhead,Music By Cavelight,Insomniac Olympics,11/8/17 20:01
AFTA-1,Aftathoughts Vol.1,The Facts,11/8/17 19:56
Boards of Canada,Warp20 (Chosen),Roygbiv [Chosen by fans on Warp20.net],11/8/17 19:53
Tosca,Suzuki,Suzuki,11/8/17 19:47
Lamb,Between Darkness and Wonder,Angelica,11/8/17 19:44
TM Juke,Renommee Recommends...,Marbles & Drains,11/8/17 19:37
DJ Cam,Underground Vibes,Mad Blunted Jazz,11/8/17 19:31
Bluetech,Cosmic Dubs,Somatic Serenade,11/8/17 19:24
J-Walk,OFF BEAT,Yesterday's Crowd,11/8/17 19:19
Hiatus,Ghost Notes,Nobody,11/8/17 19:11
Satin Jackets,PRDS Collections pres. Satin Jackets,Girl Forever,11/8/17 19:04
Thievery Corporation,Saudade,Saudade,11/8/17 19:02
TM Juke,Maps From The Wilderness,Just For A Day (Sunday),11/8/17 18:57
Ancient Astronauts,Into Bass and Time,Still A Soldier,11/8/17 18:53
The xx,xx,Intro,11/8/17 18:51
Tycho,Awake,Awake,11/8/17 18:47
Nightmares on Wax,Thought So…,Da Feelin,11/8/17 0:21
RJD2,Deadringer: Deluxe,Ghostwriter,11/8/17 0:15
Bonobo,The North Borders,Cirrus,11/8/17 0:09
Emancipator,Dusk to dawn,Dusk To Dawn,11/8/17 0:04
Kodomo,Still Life,Concept 1,11/7/17 23:59
Tycho,Awake,Awake,11/7/17 23:54
FloFilz,Cenário,Dulce,10/31/17 2:15
leaf beach,Backwoods,Backwoods,10/31/17 2:13
Dewaldo,Dewaldo,husk,10/31/17 2:12
BLVK,Beat Batch #3,withu,10/31/17 2:10
snaer.,Leaves,Macadamia,10/31/17 2:09
TIDES.,oldsoul.,spices,10/31/17 2:07
Herring Franky,I Do My Dirt on the Lo',Dip Seven,10/31/17 2:06
Bonus Points,Cup of Joe,Cup of Joe,10/31/17 2:03
GROLoK Panicrum,Vibing with Ma Biche,Vibing with Ma Biche,10/31/17 2:01
Future,SUPER SLIMEY,Feed Me Dope,10/20/17 23:56
P-Lo,More Than Anything,Put Me on Somethin',10/20/17 23:55
The Strokes,First Impressions of Earth,You Only Live Once,10/18/17 0:55
The Strokes,Angles,Under Cover of Darkness,10/18/17 0:51
The Strokes,Room on Fire,Reptilia,10/18/17 0:47
The Strokes,Is This It,Last Nite,10/18/17 0:44
Lany,LANY,Dumb Stuff,10/18/17 0:39
Lany,LANY,So Soo Pretty,10/18/17 0:38
Lany,LANY,Flowers on the Floor,10/18/17 0:34
Lany,LANY,Tampa,10/18/17 0:30
Lany,LANY,Purple Teeth,10/17/17 23:42
Lany,LANY,Pancakes,10/17/17 23:38
Lany,LANY,Overtime,10/17/17 23:35
Lany,I Loved You.,I Don't Care,10/17/17 23:31
Lany,LANY,Hericane,10/17/17 23:03
Lany,LANY,It Was Love,10/17/17 22:59
Lany,Make Out,Bad Bad Bad,10/17/17 22:55
Lany,I Loved You.,Youarefire,10/17/17 22:52
Lany,LANY,The Breakup,10/17/17 22:48
Lany,kinda,like you lots,10/17/17 22:45
Lany,WHERE THE HELL ARE MY FRIENDS,Where The Hell Are My Friends,10/17/17 22:41
Lany,I Loved You.,Someone Else,10/17/17 22:37
Lany,LANY,Hurts,10/17/17 22:33
Lany,Make Out,Made in Hollywood,10/17/17 22:30
Lany,kinda,yea babe no way,10/17/17 22:26
Lany,I Loved You.,4EVER!,10/17/17 22:23
Lany,kinda,quit,10/17/17 22:19
Lany,Make Out,Walk Away,10/17/17 22:16
Lany,LANY,ILYSB,10/17/17 22:12
Lany,LANY,13,10/17/17 22:08
Lany,kinda,current location,10/17/17 22:05
Lany,kinda,pink skies,10/17/17 22:02
Lany,LANY,Good Girls,10/17/17 21:58
Lany,Make Out,ILYSB - STRIPPED,10/17/17 21:55
Lany,LANY,Super Far,10/17/17 21:52
A$AP Ferg,Still Striving,Plain Jane,10/17/17 21:48
Tory Lanez,Real Thing (feat. Future),Real Thing (feat. Future),10/17/17 21:44
Post Malone,rockstar,rockstar,10/17/17 21:40
Kanye West,The Life of Pablo,Real Friends,10/14/17 22:30
Kendrick Lamar,To Pimp a Butterfly,u,10/14/17 22:23
Kodak Black,Project Baby 2,Transportin',10/14/17 22:14
Metro Boomin,BLUE PILL,BLUE PILL,10/14/17 22:09
21 Savage,Issa Album,Bank Account,10/14/17 21:59
Post Malone,rockstar,rockstar,10/14/17 21:55
Emancipator,Dusk to dawn,Natural Cause,10/13/17 19:41
Kid Koala,Some Of My Best Friends Are DJs,Skanky Panky,10/13/17 19:34
RJD2,More Is Than Isn't,A Lot of Night Ahead of You,10/13/17 19:32
Lindsey Stirling,Beyond the Veil,Beyond the Veil,10/13/17 19:27
Booka Shade,Movements,Body Language - Interpretation,10/13/17 19:22
Mr. Scruff,Keep It Unreal (10th Anniversary Analogue Remaster Edition),Get a Move On!,10/13/17 17:47
Nightmares on Wax,Carboot Soul,Les Nuits,10/13/17 17:41
Bonobo,Black Sands,Kiara,10/13/17 17:37
Emancipator,safe in the steep cliffs,Greenland,10/13/17 17:33
Tycho,Awake,Awake,10/13/17 17:29
Lany,LANY,Overtime,10/13/17 17:25
Lany,LANY,The Breakup,10/13/17 17:21
Lany,kinda,current location,10/13/17 17:18
The Strokes,Future Present Past,Threat Of Joy,10/12/17 19:47
The Strokes,Room on Fire,Reptilia,10/12/17 19:43
The Strokes,Future Present Past,Drag Queen,10/12/17 19:39
The Strokes,Is This It,Hard to Explain,10/12/17 19:35
The Strokes,First Impressions of Earth,Razorblade,10/12/17 19:31
The Strokes,First Impressions of Earth,You Only Live Once,10/12/17 19:28
The Strokes,Comedown Machine,Welcome to Japan,10/12/17 19:25
Pia Mia,We Should Be Together,We Should Be Together,10/12/17 19:20
The Strokes,Angles,Gratisfaction,10/12/17 19:17
Daft Punk,Discovery,Veridis Quo,10/12/17 18:24
BoomBox,Visions of Backbeat,Midnight on the Run,10/12/17 18:14
Orsten,Cutworks,Fleur Blanche,10/12/17 18:09
The Lushlife Project,Budapest Eskimos,Wurlitzer,10/12/17 18:03
Bonobo,Flashlight,Flashlight,10/12/17 17:58
Pretty Lights,Taking Up Your Precious Time,Finally Moving,10/12/17 17:53
J-Walk,A Night On The Rocks,Soul Vibration,10/12/17 17:49
Inf,The Go Round,Day Dreaming,10/12/17 17:47
Ancient Astronauts,We Are To Answer,I Came Running,10/12/17 17:43
Little People,Mickey Mouse Operation,Start Shootin',10/12/17 17:39
Cashmere Cat,Mirror Maru EP,Mirror Maru,10/12/17 17:35
Nightmares on Wax,Thought So…,Da Feelin,10/12/17 17:31
RJD2,Deadringer: Deluxe,Ghostwriter,10/12/17 17:25
Bonobo,The North Borders,Cirrus,10/12/17 17:20
Emancipator,Dusk to dawn,Dusk To Dawn,10/12/17 17:14
Kodomo,Still Life,Concept 1,10/12/17 17:09
Tycho,Awake,Awake,10/12/17 17:04
J-Walk,A Night On The Rocks,French Letter,10/9/17 23:40
Bonobo,Flashlight,Flashlight,10/9/17 23:35
Boards of Canada,Warp20 (Chosen),Roygbiv [Chosen by fans on Warp20.net],10/9/17 23:32
AFTA-1,Aftathoughts Vol.1,The Facts,10/9/17 23:27
Blockhead,Music By Cavelight,Insomniac Olympics,10/9/17 23:22
Mode,Shadows,Dual Locality,10/9/17 23:18
Tycho,Awake,Awake,10/9/17 23:13
The Strokes,Comedown Machine,Tap Out,10/9/17 23:00
The Strokes,Angles,Call Me Back,10/9/17 22:57
The Strokes,Angles,Under Cover of Darkness,10/9/17 22:53
The Strokes,Comedown Machine,80's Comedown Machine,10/9/17 22:48
The Strokes,Angles,Life Is Simple in the Moonlight,10/9/17 22:43
The Strokes,Comedown Machine,Call It Fate Call It Karma,10/9/17 22:18
The Strokes,Comedown Machine,Chances,10/9/17 22:15
The Strokes,Comedown Machine,Welcome to Japan,10/9/17 22:11
The Strokes,Is This It,Someday,10/9/17 22:08
The Strokes,Is This It,Is This It,10/9/17 22:05
The Strokes,Modern Girls & Old Fashion Men,Modern Girls & Old Fashion Men,10/9/17 22:02
The Strokes,First Impressions of Earth,Juicebox,10/9/17 21:58
The Strokes,First Impressions of Earth,Heart In a Cage,10/9/17 21:55
The Strokes,Is This It,Last Nite,10/9/17 21:35
The Strokes,Room on Fire,Automatic Stop,10/9/17 21:31
The Strokes,Room on Fire,Under Control,10/9/17 21:28
The Strokes,First Impressions of Earth,On the Other Side,10/9/17 21:24
The Strokes,Is This It,Barely Legal,10/9/17 19:36
Mila J,213,Kickin’ Back,10/6/17 17:24
Snakehips,Either Way,Either Way,10/6/17 17:20
Pia Mia,We Should Be Together,We Should Be Together,10/6/17 17:17
Pia Mia,F**k With U,F**k With U,10/6/17 17:14
Pia Mia,We Should Be Together,We Should Be Together,10/6/17 17:04
Pia Mia,We Should Be Together,We Should Be Together,10/6/17 17:00
The Notorious B.I.G.,Greatest Hits,Hypnotize - Amended Album Version,9/30/17 14:29
The Notorious B.I.G.,Greatest Hits,Big Poppa - Amended Album Version,9/30/17 14:25
The Notorious B.I.G.,Greatest Hits,Juicy - Amended Album Version,9/30/17 14:19
Christopher Jackson,Hamilton (Original Broadway Cast Recording),Right Hand Man,9/30/17 14:11
Jonathan Groff,Hamilton (Original Broadway Cast Recording),You'll Be Back,9/30/17 14:08
Thayne Jasperson,Hamilton (Original Broadway Cast Recording),Farmer Refuted,9/30/17 14:06
Renée Elise Goldsberry,Hamilton (Original Broadway Cast Recording),The Schuyler Sisters,9/30/17 14:03
Lin-Manuel Miranda,Hamilton (Original Broadway Cast Recording),The Story Of Tonight,9/30/17 14:01
Lin-Manuel Miranda,Hamilton (Original Broadway Cast Recording),My Shot,9/30/17 13:56
Lin-Manuel Miranda,Hamilton (Original Broadway Cast Recording),Aaron Burr Sir,9/30/17 13:53
Leslie Odom Jr.,Hamilton (Original Broadway Cast Recording),Alexander Hamilton,9/30/17 13:49
Ben Platt,Dear Evan Hansen (Original Broadway Cast Recording),Finale,9/30/17 13:47
Ben Platt,Dear Evan Hansen (Original Broadway Cast Recording),Words Fail,9/30/17 13:44
Rachel Bay Jones,Dear Evan Hansen (Original Broadway Cast Recording),Good For You,9/30/17 13:41
Laura Dreyfuss,Dear Evan Hansen (Original Broadway Cast Recording),Only Us,9/30/17 13:37
Laura Dreyfuss,Dear Evan Hansen (Original Broadway Cast Recording),Only Us,9/30/17 13:33
Gnarls Barkley,St. Elsewhere,Crazy,9/27/17 21:47
La Roux,La Roux,Bulletproof,9/27/17 21:44
Vanessa Carlton,True Power-Ballads / 3CD set,A Thousand Miles,9/27/17 21:40
The Strokes,Room on Fire,Reptilia,9/27/17 21:36
The Strokes,Future Present Past,Threat Of Joy,9/27/17 21:31
The Strokes,Is This It,The Modern Age,9/27/17 21:28
The Strokes,Future Present Past,Oblivius,9/27/17 21:23
The Strokes,Future Present Past,Drag Queen,9/27/17 21:17
The Strokes,Comedown Machine,Happy Ending,9/27/17 21:14
Satin Jackets,PRDS Collections pres. Satin Jackets,Girl Forever,9/27/17 21:07
DJ Cam,Underground Vibes,Mad Blunted Jazz,9/27/17 21:01
Thievery Corporation,Saudade,Saudade,9/27/17 20:59
Lamb,Between Darkness and Wonder,Angelica,9/27/17 20:55
TM Juke,Renommee Recommends...,Marbles & Drains,9/27/17 3:25
J-Walk,OFF BEAT,Yesterday's Crowd,9/27/17 3:21
Kodomo,Still Life,Concept 16,9/27/17 3:08
Hiatus,Parklands,River (feat. Shura),9/27/17 3:04
Emancipator,Dusk to dawn,Natural Cause,9/27/17 1:55
Rompante,Balance 024,Save Me From This Kaos,9/27/17 1:47
The xx,xx,Intro,9/27/17 1:45
Ancient Astronauts,Into Bass and Time,Still A Soldier,9/27/17 1:41
Yppah,Eighty One,Some Have Said,9/27/17 1:36
TM Juke,Maps From The Wilderness,Just For A Day (Sunday),9/27/17 1:30
The Strokes,First Impressions of Earth,Ask Me Anything,9/27/17 0:46
The Strokes,First Impressions of Earth,Vision of Division,9/27/17 0:42
The Strokes,First Impressions of Earth,On the Other Side,9/27/17 0:35
The Strokes,First Impressions of Earth,Razorblade,9/27/17 0:32
The Strokes,First Impressions of Earth,Heart In a Cage,9/27/17 0:29
The Strokes,First Impressions of Earth,Juicebox,9/27/17 0:25
The Strokes,First Impressions of Earth,You Only Live Once,9/27/17 0:22
The Strokes,Angles,Life Is Simple in the Moonlight,9/27/17 0:18
The Strokes,Angles,Metabolism,9/27/17 0:15
The Strokes,Angles,Gratisfaction,9/27/17 0:12
The Strokes,Angles,Call Me Back,9/27/17 0:09
The Strokes,Angles,Games,9/27/17 0:05
The Strokes,Angles,Taken for a Fool,9/27/17 0:02
The Strokes,Angles,You're So Right,9/26/17 23:59
The Strokes,Angles,Two Kinds of Happiness,9/26/17 23:55
The Strokes,Angles,Under Cover of Darkness,9/26/17 23:51
The Strokes,Angles,Machu Picchu,9/26/17 23:48
The Strokes,Comedown Machine,Call It Fate Call It Karma,9/26/17 23:45
The Strokes,Comedown Machine,Happy Ending,9/26/17 23:42
The Strokes,Comedown Machine,Chances,9/26/17 23:38
The Strokes,Comedown Machine,Partners in Crime,9/26/17 23:35
The Strokes,Comedown Machine,Slow Animals,9/26/17 23:14
The Strokes,Comedown Machine,50/50,9/26/17 23:11
The Strokes,Comedown Machine,80's Comedown Machine,9/26/17 23:06
The Strokes,Comedown Machine,Welcome to Japan,9/26/17 23:02
The Strokes,Comedown Machine,One Way Trigger,9/26/17 22:58
The Strokes,Comedown Machine,All the Time,9/26/17 22:55
The Strokes,Comedown Machine,Tap Out,9/26/17 22:51
Julian Casablancas,Phrazes For The Young,Old Hollywood,9/26/17 3:17
Julian Casablancas,Phrazes For The Young,Tourist,9/26/17 3:12
Julian Casablancas,Phrazes For The Young,Glass,9/26/17 3:07
Julian Casablancas,Phrazes For The Young,River of Brakelights,9/26/17 3:02
Julian Casablancas,Phrazes For The Young,Ludlow St.,9/26/17 2:56
Julian Casablancas,Phrazes For The Young,4 Chords of the Apocalypse,9/26/17 2:51
Julian Casablancas,Phrazes For The Young,11th Dimension,9/26/17 2:47
Julian Casablancas,Phrazes For The Young,Left & Right in the Dark,9/26/17 2:42
Julian Casablancas,Phrazes For The Young,Out of the Blue,9/26/17 2:37
The Strokes,Future Present Past,Threat Of Joy,9/25/17 21:01
The Strokes,Future Present Past,Oblivius,9/25/17 20:56
The Strokes,Future Present Past,Drag Queen,9/25/17 20:52
Wale,Shine,Scarface Rozay Gotti,9/23/17 18:04
J. Cole,4 Your Eyez Only,Foldin Clothes,9/23/17 17:58
Meek Mill,Wins & Losses,Whatever You Need (feat. Chris Brown & Ty Dolla $ign),9/23/17 17:55
Rick Ross,Glory of War,Glory of War,9/23/17 17:51
SZA,Ctrl,The Weekend,9/23/17 17:47
Trey Songz,Tremaine The Album,Priceless,9/23/17 17:43
Aminé,Good for You,Spice Girl,9/23/17 17:40
Chance the Rapper,Coloring Book,Smoke Break (feat. Future),9/23/17 17:36
Roy Woods,Nocturnal,Instinct (feat. MadeinTYO),9/23/17 17:33
Tyler the Creator,Flower Boy,911 / Mr. Lonely,9/23/17 17:27
Travis Scott,Birds in the Trap Sing McKnight,goosebumps,9/23/17 17:22
Rihanna,ANTI,Needed Me,9/23/17 17:19
PARTYNEXTDOOR,PARTYNEXTDOOR 3 (P3),Not Nice,9/23/17 17:14
Bryson Tiller,T R A P S O U L,Don't,9/23/17 17:11
The Strokes,12:51,12:51,9/19/17 18:25
The Strokes,Modern Girls & Old Fashion Men,Modern Girls & Old Fashion Men,9/19/17 18:22
The Strokes,Juicebox,Juicebox,9/19/17 18:18
The Strokes,You Only Live Once/Mercy Mercy Me,Mercy Mercy Me (The Ecology),9/19/17 18:16
The Strokes,You Only Live Once/Mercy Mercy Me,You Only Live Once,9/19/17 18:13
The Strokes,Under Cover of Darkness,Under Cover of Darkness,9/19/17 18:09
The Strokes,Taken For A Fool,Taken for a Fool - Live From Madison Square Garden,9/19/17 18:05
The Strokes,Taken For A Fool,Taken for a Fool,9/19/17 18:02
The Strokes,All the Time,All the Time,9/19/17 17:59
The Strokes,Fast Animals,Fast Animals,9/19/17 17:55
The Strokes,Future Present Past,OBLIVIUS - Moretti Remix,9/19/17 17:49
The Strokes,Future Present Past,Threat Of Joy,9/19/17 17:45
The Strokes,Future Present Past,Oblivius,9/19/17 17:40
The Strokes,Future Present Past,Drag Queen,9/19/17 17:35
The Strokes,Comedown Machine,Happy Ending,9/19/17 17:32
The Strokes,Angles,Machu Picchu,9/18/17 19:53
The Strokes,Comedown Machine,Call It Fate Call It Karma,9/18/17 19:50
The Strokes,Future Present Past,OBLIVIUS - Moretti Remix,9/18/17 19:44
The Strokes,Future Present Past,Threat Of Joy,9/18/17 19:40
The Strokes,Future Present Past,Oblivius,9/18/17 19:35
The Strokes,Future Present Past,Drag Queen,9/18/17 19:30
The Strokes,Comedown Machine,Happy Ending,9/18/17 19:27
The Strokes,Angles,Games,9/15/17 19:26
The Strokes,Angles,Taken for a Fool,9/15/17 19:23
The Strokes,Angles,You're So Right,9/15/17 19:20
The Strokes,Angles,Two Kinds of Happiness,9/15/17 19:17
The Strokes,Angles,Under Cover of Darkness,9/15/17 19:13
The Strokes,Angles,Machu Picchu,9/15/17 18:29
The Strokes,Comedown Machine,Happy Ending,9/15/17 18:26
The Strokes,Comedown Machine,Happy Ending,9/15/17 17:54
The Strokes,Comedown Machine,Chances,9/15/17 17:50
The Strokes,Comedown Machine,Partners in Crime,9/15/17 17:47
The Strokes,Comedown Machine,Slow Animals,9/15/17 17:42
The Strokes,Comedown Machine,50/50,9/15/17 17:39
The Strokes,Comedown Machine,80's Comedown Machine,9/15/17 17:34
The Strokes,Comedown Machine,Welcome to Japan,9/15/17 17:31
The Strokes,Comedown Machine,One Way Trigger,9/15/17 17:27
The Strokes,Comedown Machine,All the Time,9/15/17 17:24
The Strokes,Comedown Machine,Tap Out,9/15/17 17:20
The Strokes,Comedown Machine,Happy Ending,9/15/17 17:17
Lany,kinda,like you lots,9/13/17 21:46
Lany,kinda,current location,9/13/17 21:43
The Strokes,Room on Fire,Reptilia,9/13/17 21:39
The Strokes,Future Present Past,OBLIVIUS - Moretti Remix,9/13/17 21:33
The Strokes,Future Present Past,Threat Of Joy,9/13/17 21:29
The Strokes,Future Present Past,Oblivius,9/13/17 21:24
The Strokes,Future Present Past,Drag Queen,9/13/17 21:19
The Strokes,Room on Fire,The End Has No End,9/13/17 21:16
The Strokes,Future Present Past,OBLIVIUS - Moretti Remix,9/13/17 21:10
The Strokes,Future Present Past,Threat Of Joy,9/13/17 21:04
The Strokes,Future Present Past,Oblivius,9/13/17 20:59
The Strokes,Future Present Past,Drag Queen,9/13/17 20:54
The Strokes,First Impressions of Earth,Red Light,9/13/17 18:58
The Strokes,First Impressions of Earth,Evening Sun,9/13/17 18:54
The Strokes,First Impressions of Earth,Ize of the World,9/13/17 18:50
The Strokes,First Impressions of Earth,15 Minutes,9/13/17 18:45
The Strokes,First Impressions of Earth,Fear of Sleep,9/13/17 18:30
The Strokes,First Impressions of Earth,Killing Lies,9/13/17 18:16
The Strokes,First Impressions of Earth,Electricityscape,9/13/17 17:27
The Strokes,First Impressions of Earth,Ask Me Anything,9/13/17 17:24
The Strokes,First Impressions of Earth,Vision of Division,9/13/17 17:19
The Strokes,First Impressions of Earth,On the Other Side,9/13/17 17:15
The Strokes,First Impressions of Earth,Razorblade,9/13/17 17:11
The Strokes,First Impressions of Earth,Heart In a Cage,9/13/17 17:08
The Strokes,First Impressions of Earth,Juicebox,9/13/17 17:04
The Strokes,First Impressions of Earth,You Only Live Once,9/13/17 17:01
The Strokes,Comedown Machine,Happy Ending,9/13/17 16:58
Lany,kinda,pink skies,9/6/17 19:40
Lany,LANY,It Was Love,9/6/17 19:37
Lany,LANY,So Soo Pretty,9/6/17 19:35
Lany,LANY,Purple Teeth,9/6/17 19:31
Lany,LANY,Tampa,9/6/17 19:27
Lany,LANY,Pancakes,9/6/17 19:18
Lany,LANY,Good Girls,9/6/17 19:13
Lany,LANY,Hurts,9/6/17 19:10
Lany,LANY,Hericane,9/6/17 19:04
Lany,LANY,13,9/6/17 18:56
Lany,LANY,ILYSB,9/6/17 18:52
Lany,LANY,Parents,9/6/17 18:51
Lany,LANY,Flowers on the Floor,9/6/17 18:47
Lany,LANY,Overtime,9/6/17 18:43
Lany,LANY,Super Far,9/6/17 18:40
Lany,LANY,The Breakup,9/6/17 18:36
Lany,LANY,Dumb Stuff,9/6/17 18:33
Charlie Puth,Nine Track Mind,Dangerously,9/5/17 2:17
The Script,The Script,The Man Who Can't Be Moved,9/5/17 2:13
Taylor Swift,1989,Welcome to New York,9/5/17 2:09
Demi Lovato,Camp Rock (US Version),This Is Me - From Camp Rock,9/5/17 2:06
Katy Perry,Teenage Dream,Firework,9/5/17 2:02
Jesse McCartney,Departure - Recharged,Body Language,9/5/17 1:59
Bebe Rexha,All Your Fault: Pt. 1,Atmosphere,9/5/17 1:56
Ciara,The Evolution,Promise,9/5/17 1:51
OneRepublic,No Vacancy,No Vacancy,9/5/17 1:47
Adam Lambert,Two Fux,Two Fux,9/5/17 1:44
Hilary Duff,Breathe In. Breathe Out.,One in a Million,9/5/17 1:40
Sean Kingston,Sean Kingston,Beautiful Girls,9/5/17 1:36
Nico & Vinz,Black Star Elephant,Am I Wrong,9/5/17 1:32
Dua Lipa,Dua Lipa (Deluxe),New Rules,9/5/17 1:28
Pia Mia,Shotgun Love,SHOTGUN LOVE,9/5/17 1:26
Justin Timberlake,The 20/20 Experience,Strawberry Bubblegum,9/5/17 1:18
Selena Gomez,Stars Dance,Save the Day,9/5/17 1:14
Fifth Harmony,7/27 (Deluxe),Work From Home,9/5/17 1:10
MKTO,MKTO,Classic,9/5/17 1:07
DNCE,Kissing Strangers,Kissing Strangers,9/5/17 1:04
Maroon 5,One More Night,One More Night,9/5/17 1:00
The Script,The Script,Talk You Down,9/5/17 0:56
Nicki Minaj,No Frauds,No Frauds,9/5/17 0:52
Taylor Swift,Taylor Swift,Tied Together with a Smile,9/5/17 0:48
Iggy Azalea,Ignorant Art,Hello,9/5/17 0:44
Nick Jonas,Remember I Told You (Frank Walker Remix),Remember I Told You - Frank Walker Remix,9/5/17 0:40
Kelly Clarkson,Breakaway,Since U Been Gone,9/5/17 0:37
Jesse McCartney,Departure - Recharged,Leavin',9/5/17 0:33
Demi Lovato,Confident (Deluxe Edition),Stone Cold,9/5/17 0:30
Charlie Puth,Nine Track Mind,We Don't Talk Anymore (feat. Selena Gomez),9/5/17 0:26
Sara Bareilles,Little Voice,Gravity,9/5/17 0:22
Hailee Steinfeld,Starving,Starving,9/5/17 0:19
Fergie,L.A.LOVE (La La) [Feat. YG],L.A.LOVE (la la) [feat. YG],9/5/17 0:16
Jason Derulo,Talk Dirty,Trumpets,9/5/17 0:13
Taio Cruz,Rokstarr,Dynamite,9/5/17 0:09
Nelly Furtado,Loose,Say It Right - Main,9/5/17 0:05
Ariana Grande,Dangerous Woman,Into You,9/5/17 0:01
Dua Lipa,Thinking 'Bout You,Thinking 'Bout You,9/4/17 23:58
Katy Perry,PRISM (Deluxe),Roar,9/4/17 23:55
Selena Gomez,Fetish (feat. Gucci Mane),Fetish (feat. Gucci Mane),9/4/17 23:52
Natasha Bedingfield,Love Looks Like (with Natasha Bedingfield),Love Looks Like (with Natasha Bedingfield),9/4/17 23:48
Justin Timberlake,The 20/20 Experience,Tunnel Vision,9/4/17 23:41
DNCE,DNCE,Toothbrush,9/4/17 23:37
Fifth Harmony,7/27 (Deluxe),All in My Head (Flex),9/4/17 23:34
Maroon 5,Payphone,Payphone,9/4/17 23:30
Taylor Swift,1989,Blank Space,9/4/17 23:26
Nick Jonas,Camp Rock 2: The Final Jam,Introducing Me - From Camp Rock 2: The Final Jam,9/4/17 23:23
OneRepublic,Lift Me Up (Michael Brun Remix),Lift Me Up - Michael Brun Remix,9/4/17 23:19
Ashley Tisdale,Headstrong,Be Good to Me,9/4/17 23:16
Jesse McCartney,Beautiful Soul,Beautiful Soul,9/4/17 23:12
Miley Cyrus,Breakout,7 Things,9/4/17 23:08
The Script,The Script,Breakeven,9/4/17 23:04
Charlie Puth,Attention,Attention,9/4/17 23:01
Sara Bareilles,Little Voice,Love Song,9/4/17 22:56
Demi Lovato,Sorry Not Sorry,Sorry Not Sorry,9/4/17 22:53
Conor Maynard,Contrast,Lift Off (feat. Pharrell),9/4/17 22:50
